680	1.4988
681	1.49552
682	1.49731
683	1.50033
684	1.47862
685	1.49164
686	1.4371
687	1.49538
688	1.4822
689	1.48287
690	1.48479
691	1.47423
692	1.45283
693	1.45709
694	1.46832
695	1.44151
696	1.45289
697	1.45235
698	1.42444
699	1.45484
700	1.43488
701	1.41462
702	1.39674
703	1.41078
704	1.41911
705	1.43372
706	1.4138
707	1.39398
708	1.42736
709	1.38601
710	1.41267
711	1.39778
712	1.38273
713	1.37201
714	1.39511
715	1.3474
716	1.38004
717	1.3561
718	1.34961
719	1.32231
720	1.35092
721	1.33367
722	1.35006
723	1.35198
724	1.36046
725	1.3483
726	1.34535
727	1.35978
728	1.34055
729	1.28236
730	1.33516
731	1.31183
732	1.33269
733	1.31058
734	1.33888
735	1.32798
736	1.30532
737	1.31927
738	1.31861
739	1.26613
740	1.29111
741	1.27064
742	1.25175
743	1.29067
744	1.29621
745	1.26836
746	1.29098
747	1.29559
748	1.28098
749	1.27979
750	1.26188
751	1.25998
752	1.27746
753	1.26029
754	1.28303
755	1.27679
756	1.25011
757	1.25842
758	1.258
759	1.24275
760	1.25431
761	1.24864
762	1.21736
763	1.25442
764	1.25693
765	1.25366
766	1.18307
767	1.19859
768	1.2344
769	1.22706
770	1.2132
771	1.21466
772	1.20715
773	1.204
774	1.22082
775	1.16745
776	1.2177
777	1.21096
778	1.20244
779	1.20674
780	1.19357
781	1.19103
782	1.20339
783	1.18323
784	1.1767
785	1.18725
786	1.16732
787	1.18759
788	1.1728
789	1.18037
790	1.17165
791	1.16308
792	1.14417
793	1.14661
794	1.12108
795	1.12564
796	1.14788
797	1.15355
798	1.15044
799	1.15107
800	1.12433
801	1.14295
802	1.14209
803	1.12335
804	1.13413
805	1.10051
806	1.1317
807	1.12336
808	1.11554
809	1.09918
810	1.09384
811	1.1148
812	1.11111
813	1.11022
814	1.11058
815	1.10227
816	1.09908
817	1.09841
818	1.0858
819	1.07122
820	1.04609
821	1.06515
822	1.05402
823	1.06792
824	1.06994
825	1.06916
826	1.07547
827	1.07676
828	1.07499
829	1.07092
830	1.05717
831	1.0387
832	1.05702
833	1.02566
834	1.03628
835	1.03852
836	1.0509
837	1.04308
838	1.04545
839	1.01038
840	1.03862
841	1.04226
842	1.02801
843	1.0263
844	1.00751
845	1.02157
846	1.02678
847	0.99727
848	1.02402
849	1.02183
850	0.89219
851	1.00643
852	0.98471
853	0.9878
854	0.81312
855	0.8578
856	0.98977
857	1.00536
858	0.99278
859	0.98098
860	0.98097
861	0.98183
862	0.97449
863	0.99134
864	0.99049
865	0.97333
866	0.83353
867	0.85002
868	0.94368
869	0.92959
870	0.96563
871	0.9639
872	0.96441
873	0.96582
874	0.95007
875	0.93687
876	0.93907
877	0.95775
878	0.95291
879	0.94663
880	0.94627
881	0.89735
882	0.94153
883	0.92992
884	0.93205
885	0.94258
886	0.91587
887	0.90006
888	0.93029
889	0.93429
890	0.93569
891	0.93385
892	0.92396
893	0.90504
894	0.92646
895	0.90157
896	0.93037
897	0.91012
898	0.91241
899	0.91469
900	0.89109
901	0.87231
902	0.85558
903	0.89725
904	0.90906
905	0.9087
906	0.8901
907	0.89375
908	0.88015
909	0.86119
910	0.87282
911	0.87725
912	0.86535
913	0.8936
914	0.88743
915	0.8709
916	0.88044
917	0.86714
918	0.86487
919	0.87197
920	0.86334
921	0.84324
922	0.83848
923	0.8076
924	0.83545
925	0.84344
926	0.81957
927	0.85086
928	0.85666
929	0.84501
930	0.84492
931	0.84796
932	0.84132
933	0.8456
934	0.84462
935	0.8346
936	0.82785
937	0.83586
938	0.83445
939	0.82894
940	0.8249
941	0.79682
942	0.78928
943	0.82016
944	0.80169
945	0.8098
946	0.81502
947	0.81519
948	0.81754
949	0.81746
950	0.81455
951	0.80663
952	0.80963
953	0.80458
954	0.79198
955	0.75001
956	0.79452
957	0.79128
958	0.7961
959	0.80027
960	0.79169
961	0.78758
962	0.79042
963	0.7816
964	0.7789
965	0.7829
966	0.76759
967	0.78292
968	0.7759
969	0.77812
970	0.78104
971	0.77326
972	0.77886
973	0.7728
974	0.76028
975	0.76652
976	0.77062
977	0.75951
978	0.76878
979	0.75237
980	0.76066
981	0.76448
982	0.76385
983	0.75854
984	0.75501
985	0.75684
986	0.75251
987	0.7501
988	0.7516
989	0.74012
990	0.74183
991	0.74583
992	0.74538
993	0.74551
994	0.74543
995	0.74216
996	0.74074
997	0.74112
998	0.73916
999	0.73597
1000	0.73325
1001	0.73593
1002	0.73493
1003	0.72691
1004	0.71881
1005	0.67864
1006	0.70274
1007	0.72116
1008	0.72344
1009	0.72104
1010	0.72206
1011	0.71849
1012	0.71758
1013	0.71486
1014	0.71509
1015	0.70554
1016	0.70704
1017	0.70361
1018	0.70784
1019	0.69319
1020	0.69767
1021	0.70114
1022	0.69042
1023	0.70304
1024	0.70058
1025	0.69916
1026	0.69934
1027	0.69613
1028	0.69743
1029	0.68785
1030	0.69135
1031	0.68964
1032	0.68943
1033	0.67599
1034	0.68032
1035	0.67563
1036	0.68404
1037	0.67506
1038	0.6718
1039	0.67828
1040	0.67077
1041	0.67526
1042	0.67466
1043	0.66722
1044	0.67221
1045	0.66787
1046	0.65327
1047	0.66142
1048	0.66652
1049	0.66501
1050	0.6618
1051	0.6616
1052	0.65872
1053	0.65664
1054	0.65474
1055	0.65763
1056	0.65649
1057	0.65528
1058	0.6472
1059	0.63317
1060	0.64663
1061	0.63544
1062	0.64631
1063	0.63765
1064	0.64574
1065	0.64563
1066	0.63231
1067	0.63446
1068	0.63408
1069	0.60319
1070	0.62081
1071	0.62887
1072	0.63068
1073	0.61365
1074	0.62821
1075	0.61216
1076	0.62322
1077	0.62497
1078	0.62356
1079	0.60604
1080	0.62217
1081	0.60815
1082	0.60127
1083	0.59048
1084	0.61193
1085	0.61265
1086	0.61492
1087	0.58502
1088	0.60224
1089	0.59559
1090	0.6048
1091	0.60707
1092	0.59817
1093	0.59092
1094	0.54914
1095	0.57901
1096	0.58194
1097	0.57925
1098	0.57672
1099	0.58138
1100	0.59079
1101	0.58748
1102	0.57099
1103	0.58536
1104	0.58493
1105	0.58312
1106	0.58252
1107	0.5799
1108	0.58017
1109	0.57936
1110	0.5801
1111	0.57708
1112	0.57176
1113	0.57048
1114	0.57487
1115	0.57229
1116	0.56909
1117	0.57483
1118	0.5717
1119	0.56032
1120	0.56104
1121	0.56401
1122	0.56799
1123	0.56712
1124	0.56636
1125	0.55414
1126	0.54774
1127	0.561
1128	0.55559
1129	0.55431
1130	0.5492
1131	0.55524
1132	0.55588
1133	0.5487
1134	0.54831
1135	0.55374
1136	0.55047
1137	0.55091
1138	0.53931
1139	0.54111
1140	0.53993
1141	0.5349
1142	0.54162
1143	0.54026
1144	0.53691
1145	0.53934
1146	0.54376
1147	0.54472
1148	0.54117
1149	0.539
1150	0.53792
1151	0.53761
1152	0.53357
1153	0.53457
1154	0.5373
1155	0.53605
1156	0.5315
1157	0.53303
1158	0.53183
1159	0.52286
1160	0.51908
1161	0.5109
1162	0.51961
1163	0.52521
1164	0.51658
1165	0.52033
1166	0.51446
1167	0.51795
1168	0.52149
1169	0.50998
1170	0.51507
1171	0.51987
1172	0.51913
1173	0.51695
1174	0.51668
1175	0.50482
1176	0.50223
1177	0.51084
1178	0.50324
1179	0.50525
1180	0.51108
1181	0.50754
1182	0.50499
1183	0.48379
1184	0.49694
1185	0.50337
1186	0.50368
1187	0.50332
1188	0.49355
1189	0.47869
1190	0.49473
1191	0.50178
1192	0.50007
1193	0.49832
1194	0.49855
1195	0.49369
1196	0.49152
1197	0.48586
1198	0.47654
1199	0.46734
1200	0.48377
1201	0.49168
1202	0.49117
1203	0.47488
1204	0.473
1205	0.48596
1206	0.48517
1207	0.48697
1208	0.47068
1209	0.46028
1210	0.47658
1211	0.47108
1212	0.47926
1213	0.48022
1214	0.47942
1215	0.48028
1216	0.47949
1217	0.47841
1218	0.4767
1219	0.47423
1220	0.47494
1221	0.47433
1222	0.47244
1223	0.47005
1224	0.47203
1225	0.4706
1226	0.46996
1227	0.46127
1228	0.46359
1229	0.46823
1230	0.4662
1231	0.46494
1232	0.46199
1233	0.46288
1234	0.46186
1235	0.46013
1236	0.46173
1237	0.46154
1238	0.46115
1239	0.45659
1240	0.45382
1241	0.45761
1242	0.45434
1243	0.4493
1244	0.45034
1245	0.45452
1246	0.45191
1247	0.4505
1248	0.45183
1249	0.45192
1250	0.45073
1251	0.44828
1252	0.44406
1253	0.44507
1254	0.44578
1255	0.44492
1256	0.44325
1257	0.44148
1258	0.44178
1259	0.44075
1260	0.44175
1261	0.44015
1262	0.43672
1263	0.43968
1264	0.4357
1265	0.43478
1266	0.43707
1267	0.43296
1268	0.42946
1269	0.43157
1270	0.43452
1271	0.43438
1272	0.43286
1273	0.43152
1274	0.42871
1275	0.42972
1276	0.43049
1277	0.4295
1278	0.42781
1279	0.42463
1280	0.42089
1281	0.4064
1282	0.37345
1283	0.39393
1284	0.41349
1285	0.41664
1286	0.41785
1287	0.41989
1288	0.41808
1289	0.41814
1290	0.41333
1291	0.41405
1292	0.41668
1293	0.41624
1294	0.41298
1295	0.41517
1296	0.41552
1297	0.41337
1298	0.41016
1299	0.41314
1300	0.41229
1301	0.41038
1302	0.4075
1303	0.405
1304	0.40391
1305	0.4068
1306	0.40768
1307	0.40664
1308	0.40571
1309	0.40619
1310	0.40416
1311	0.40313
1312	0.39729
1313	0.39188
1314	0.39996
1315	0.39091
1316	0.39163
1317	0.39925
1318	0.39604
1319	0.3991
1320	0.39821
1321	0.39568
1322	0.39542
1323	0.39535
1324	0.39555
1325	0.39467
1326	0.39252
1327	0.39062
1328	0.39034
1329	0.38276
1330	0.38662
1331	0.38894
1332	0.38312
1333	0.38713
1334	0.38942
1335	0.38781
1336	0.38636
1337	0.38664
1338	0.38469
1339	0.37984
1340	0.37949
1341	0.38338
1342	0.38237
1343	0.38213
1344	0.38237
1345	0.3818
1346	0.37927
1347	0.37983
1348	0.37973
1349	0.37799
1350	0.37423
1351	0.37503
1352	0.37724
1353	0.37657
1354	0.37494
1355	0.37106
1356	0.36954
1357	0.36797
1358	0.37132
1359	0.36999
1360	0.36745
1361	0.37079
1362	0.36945
1363	0.3652
1364	0.36689
1365	0.36752
1366	0.36683
1367	0.36438
1368	0.36431
1369	0.36101
1370	0.3607
1371	0.36054
1372	0.36331
1373	0.36415
1374	0.36239
1375	0.35871
1376	0.356
1377	0.35812
1378	0.35882
1379	0.36043
1380	0.35885
1381	0.35831
1382	0.35518
1383	0.35518
1384	0.35688
1385	0.35494
1386	0.35508
1387	0.35393
1388	0.35464
1389	0.35448
1390	0.35083
1391	0.353
1392	0.35296
1393	0.35144
1394	0.34975
1395	0.34862
1396	0.34951
